u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5,u6,v6,u7,v7
86.0,58.0,42.0,59.0,42.0,80.0,64.5,79.5,86.0,80.0,42.0,103.0,86.0,103.0,63.0,123.0
86.0,58.0,42.0,58.0,42.5,79.5,64.5,79.5,86.5,79.5,42.0,103.0,86.5,103.0,63.0,123.0
87.0,58.0,42.0,58.0,43.0,79.5,64.5,79.5,87.0,80.0,43.0,102.0,87.0,103.0,63.0,123.0
88.0,57.5,43.5,58.0,43.0,79.5,65.5,79.5,88.0,80.0,44.0,102.0,87.0,103.0,64.0,123.0
88.0,58.0,44.0,58.0,44.5,79.5,66.0,79.0,88.5,79.5,44.5,102.0,88.5,102.5,62.5,123.0
89.0,58.0,44.0,58.0,44.5,79.5,67.0,79.0,88.5,79.5,45.0,102.0,88.5,102.0,64.0,123.0
89.0,58.0,45.0,58.0,45.0,79.0,67.0,79.0,89.0,79.0,46.0,101.5,89.0,102.0,64.0,123.0
89.5,57.5,46.0,57.5,45.5,78.5,68.0,78.0,90.0,79.0,46.5,101.5,90.0,101.5,63.0,123.0
90.0,57.0,46.0,57.0,46.0,78.0,68.0,78.0,90.5,78.5,46.5,101.5,90.5,101.5,64.0,123.0
90.5,56.5,47.0,57.0,46.5,78.0,68.0,78.0,90.5,78.0,47.0,101.0,90.5,101.5,64.0,123.0
91.0,56.0,47.0,56.0,47.0,78.0,68.5,77.5,91.0,78.0,47.0,101.0,91.0,101.0,63.0,123.0
91.0,56.0,47.0,56.0,47.5,77.5,69.0,77.5,92.0,77.5,48.0,100.0,91.5,100.5,66.0,123.0
91.0,56.0,47.5,56.0,48.0,77.5,70.0,77.0,92.0,77.0,48.5,99.5,92.5,100.0,63.0,123.0
92.0,56.0,48.0,56.0,48.0,77.0,70.0,77.0,92.5,77.5,49.0,100.0,92.5,100.0,64.0,123.0
92.0,55.0,48.0,56.0,48.5,77.0,70.5,76.5,93.0,77.0,49.0,99.5,93.0,100.0,64.0,123.0
93.0,55.0,49.0,55.0,49.0,76.0,71.0,76.0,93.5,76.5,50.0,99.0,93.0,99.5,64.0,123.0
94.0,54.0,50.0,54.0,50.0,76.0,71.5,75.5,94.5,76.0,50.5,98.5,94.0,99.0,70.0,123.0
94.0,54.0,50.0,54.0,50.0,75.5,72.0,75.5,94.5,75.5,50.5,98.0,94.5,99.0,71.0,54.0
94.5,53.5,50.0,54.0,50.5,75.5,72.5,75.5,94.5,75.5,51.0,97.5,94.5,98.0,71.0,123.0
95.0,54.0,50.0,54.0,50.5,75.0,72.5,75.0,95.0,75.5,52.0,97.5,95.0,98.0,72.0,54.0
95.0,53.0,51.0,53.0,51.0,74.0,73.0,74.0,96.0,75.0,52.0,97.0,95.5,97.5,71.5,88.0
96.0,52.0,51.5,52.0,52.0,74.0,73.0,74.0,97.0,74.0,52.5,97.0,96.0,97.5,72.0,52.0
96.0,52.0,52.0,52.0,52.0,73.5,74.0,73.5,96.5,74.0,52.5,96.0,96.5,96.5,73.0,52.0
97.0,51.0,52.0,52.0,52.5,73.5,74.5,73.5,97.0,73.0,53.0,95.5,97.0,96.0,73.5,52.0
97.5,51.0,52.0,51.0,52.5,73.0,74.5,72.5,97.0,73.0,53.0,95.5,97.0,95.0,74.0,51.5
98.0,50.5,53.0,50.5,53.0,72.0,75.0,72.0,98.0,72.0,54.0,94.5,97.0,95.0,74.0,51.0
98.0,50.0,53.0,50.0,53.5,71.5,75.5,71.5,98.0,72.0,54.5,94.0,98.0,95.0,74.5,50.0
98.0,50.0,53.0,50.0,53.5,71.5,75.5,71.5,98.0,72.0,54.5,93.5,98.0,94.0,74.5,50.0
99.0,49.0,53.5,49.5,54.0,71.0,76.0,71.0,99.0,71.0,54.5,93.5,98.0,94.0,74.5,50.0
99.0,49.0,54.0,49.0,54.0,70.5,76.0,71.0,99.0,71.0,55.0,93.0,99.0,93.0,75.0,50.0
99.0,48.5,54.0,49.0,54.5,70.5,76.5,70.5,99.0,70.0,55.0,93.0,99.0,93.0,75.0,50.0
99.0,48.0,55.0,48.0,55.0,70.0,76.5,70.0,99.0,70.0,56.0,92.0,99.0,93.0,67.5,123.0
100.0,47.0,54.0,47.0,54.5,68.5,76.5,68.5,99.5,69.0,56.0,91.0,99.0,92.0,76.0,48.0
100.0,46.0,54.0,47.0,54.5,68.5,77.0,68.0,100.0,68.5,56.0,91.0,99.0,91.0,76.0,48.0
100.0,46.0,55.0,46.0,55.0,68.0,77.0,68.0,100.0,68.0,56.0,91.0,100.0,91.0,76.0,47.0
100.0,45.0,55.0,46.0,55.0,67.5,77.0,68.0,100.0,67.0,56.0,90.0,100.0,90.0,76.0,46.0
101.0,45.0,55.0,45.0,55.0,67.0,77.0,67.0,100.0,67.0,56.0,89.0,100.0,90.0,77.0,45.0
101.0,44.0,55.0,45.0,55.0,67.0,77.0,66.0,101.0,66.0,57.0,88.0,100.0,89.0,76.0,45.0
101.0,44.0,55.0,45.0,55.0,66.0,77.0,66.0,101.0,66.0,57.0,88.0,100.0,88.0,76.0,44.5
101.0,43.0,55.0,43.0,55.5,65.5,77.5,65.5,101.0,66.0,57.0,88.0,100.0,88.0,77.0,43.0
101.0,43.0,55.0,43.0,56.0,65.0,77.5,64.5,101.0,65.0,57.0,87.0,100.0,87.0,77.0,43.0
101.0,42.0,55.0,43.0,55.5,64.5,77.5,64.5,101.5,64.5,57.0,87.0,101.0,87.0,77.0,43.0
101.5,41.0,56.0,42.0,55.5,64.0,78.0,64.0,101.0,64.0,57.0,86.0,101.0,86.0,77.0,41.0
101.0,41.0,55.5,41.0,56.0,63.0,77.5,62.5,102.0,63.0,57.0,86.0,100.5,86.0,77.0,41.0
101.5,40.5,55.0,41.0,56.0,63.0,77.5,62.5,101.5,62.5,57.0,85.0,101.0,85.0,76.0,41.0
101.5,39.0,55.0,40.0,56.0,62.0,78.0,62.0,101.5,62.5,57.0,84.0,101.0,84.0,77.5,40.0
101.0,39.0,55.5,39.0,56.0,61.0,78.0,61.0,101.5,61.0,57.0,84.0,101.0,84.0,77.0,39.0
101.5,38.5,55.0,39.0,56.0,61.0,78.0,61.0,101.5,60.5,57.0,83.0,100.5,83.0,77.0,39.0
102.0,37.0,55.0,38.0,55.5,60.5,77.5,60.5,101.5,60.5,57.0,82.5,99.5,82.5,77.0,38.0
101.0,37.0,55.0,37.0,55.0,60.0,77.5,60.0,101.0,59.0,57.0,82.0,100.0,82.0,77.0,37.0
101.0,37.0,55.0,37.0,55.0,59.0,77.0,59.0,101.5,58.5,57.0,81.0,100.0,81.0,77.0,37.0
101.5,35.5,55.0,37.0,55.0,59.0,77.5,58.5,101.5,58.5,57.0,81.0,99.5,80.5,77.0,36.5
101.5,35.0,55.0,36.0,55.0,59.0,77.5,58.5,101.0,58.0,57.0,80.0,99.5,80.5,76.5,35.5
101.5,34.5,54.0,35.0,55.0,58.0,77.0,58.0,101.0,57.0,56.0,80.0,99.0,80.0,77.0,35.0
101.0,33.5,53.5,34.5,54.0,57.0,77.0,57.0,100.0,57.0,56.0,79.0,99.0,79.0,77.0,35.0
101.0,33.0,54.0,34.0,54.0,56.0,77.0,57.0,99.5,56.5,55.0,79.0,99.0,79.0,76.0,34.0
100.5,32.0,53.0,33.0,54.0,56.0,76.0,56.0,100.0,56.0,55.0,79.0,98.0,78.0,76.0,33.0
100.0,31.5,53.0,33.0,53.5,54.5,76.0,55.0,99.0,55.0,55.0,77.5,98.0,78.0,76.0,32.0
99.0,31.0,53.0,32.0,53.5,54.5,75.5,54.5,99.0,54.0,55.0,77.0,97.0,77.0,75.0,32.0
99.0,30.5,53.0,31.0,53.5,54.5,75.0,54.0,99.0,53.0,55.0,76.0,97.0,77.0,75.0,31.0
99.0,30.0,52.0,30.5,53.0,54.0,75.0,53.0,98.0,53.0,54.0,76.0,97.0,76.0,75.0,31.0
99.0,29.0,52.0,30.0,52.5,53.0,75.0,53.0,97.5,52.5,54.0,75.0,97.0,75.0,74.0,30.0
99.0,29.0,52.0,30.0,51.5,52.5,74.0,53.0,97.5,52.5,53.5,74.5,96.0,75.0,74.0,30.0
98.0,28.0,51.0,29.0,51.5,52.5,73.5,52.5,97.5,52.5,53.5,74.5,95.5,74.5,73.5,29.0
98.0,28.0,51.0,29.0,51.0,52.0,73.5,52.5,97.0,51.5,53.0,74.0,95.5,74.5,72.0,30.0
97.5,27.0,50.0,28.0,50.0,52.0,73.0,52.0,96.5,51.0,52.0,74.0,95.0,74.0,72.5,29.5
97.0,27.0,50.0,28.0,50.0,51.0,73.0,51.0,96.0,51.0,51.5,73.0,94.0,73.0,72.0,28.0
97.0,27.0,49.0,27.0,50.0,51.0,72.0,51.0,95.5,50.5,51.5,73.0,94.0,73.0,71.0,28.0
96.0,27.0,48.0,28.0,49.0,51.0,72.0,51.0,95.0,50.0,51.0,73.0,93.0,73.0,71.0,28.0
95.5,26.0,48.0,27.0,48.5,50.0,71.0,51.0,94.0,50.0,50.0,72.0,93.0,72.0,71.0,28.0
95.0,25.0,47.0,26.0,48.0,49.5,71.0,50.0,94.0,49.0,49.5,72.5,92.0,72.0,70.0,28.0
94.0,25.0,46.5,26.0,47.5,49.0,70.0,49.0,93.5,49.0,49.0,72.0,92.0,72.0,69.0,26.0
94.0,24.0,46.0,25.0,47.0,49.0,70.0,49.0,93.0,48.5,48.5,71.5,91.0,71.0,69.0,26.0
93.0,24.0,45.0,25.0,46.0,48.5,69.0,48.5,92.0,48.5,48.0,71.0,90.0,71.0,68.0,26.0
92.0,24.0,45.0,24.5,45.5,48.0,68.0,48.0,91.0,48.0,47.5,71.0,90.0,71.0,67.0,123.0
91.5,23.0,44.0,24.0,45.0,48.0,68.0,48.0,91.0,47.5,46.5,70.5,89.0,71.0,66.5,74.0
91.0,23.0,43.0,23.5,44.0,47.5,67.0,48.0,90.0,47.5,46.0,71.0,88.0,71.0,66.0,73.5
90.0,23.0,42.5,23.5,43.5,47.0,66.0,47.0,89.0,47.0,45.0,70.0,87.5,70.5,66.0,24.0
90.0,23.0,42.0,23.0,43.0,47.0,65.5,47.0,89.0,46.5,44.5,70.5,87.0,70.0,65.0,24.0
89.0,22.5,41.0,23.0,42.0,46.5,65.0,47.0,88.0,46.5,44.0,70.0,86.0,70.0,64.5,23.5
88.0,22.5,40.0,23.0,41.5,46.5,64.0,47.0,87.0,47.0,43.0,69.5,85.0,69.0,64.0,23.0
88.0,22.0,40.0,23.0,41.0,46.5,64.0,47.0,87.0,46.0,42.5,69.5,85.0,69.5,63.0,23.0
87.0,22.5,39.0,22.5,40.0,46.0,63.0,47.0,86.0,46.0,42.0,69.0,84.0,69.0,62.0,23.0
86.0,22.0,38.0,22.5,39.0,46.0,62.0,47.0,85.0,46.0,41.0,69.0,83.5,69.0,62.0,23.0
85.0,22.0,38.0,22.0,39.0,46.0,61.5,46.5,84.0,46.0,40.0,69.0,83.0,69.0,61.0,23.0
84.0,22.0,37.0,22.0,38.0,46.0,61.0,46.5,84.0,46.0,40.0,69.0,82.0,69.0,60.0,23.5
84.0,22.0,36.0,22.0,37.0,46.0,60.0,46.5,83.0,46.0,39.0,69.0,81.0,69.0,60.0,23.0
83.0,22.0,35.0,22.0,36.0,46.0,59.0,47.0,82.0,46.5,38.0,69.0,81.0,69.0,59.0,23.0
82.0,22.0,34.0,22.0,35.5,46.0,59.0,47.0,81.0,46.0,37.0,69.0,80.0,69.0,58.0,23.0
81.0,22.0,34.0,22.0,35.0,46.0,58.0,47.0,81.0,46.5,37.0,69.0,79.0,70.0,57.5,23.0
80.5,22.5,33.0,23.0,34.0,46.0,57.0,47.0,80.0,47.0,36.0,69.0,78.0,70.0,57.0,23.0
80.0,23.0,32.0,23.0,33.0,46.0,56.5,47.0,79.0,47.0,35.0,69.0,78.0,70.0,57.0,24.0
79.0,23.0,31.0,23.0,32.5,46.5,56.0,47.0,78.5,47.0,35.0,69.0,77.0,70.0,56.0,24.0
78.0,23.0,30.5,23.0,32.0,47.0,55.0,47.5,78.0,47.5,33.5,70.0,76.0,70.5,57.0,123.0
78.0,23.5,30.0,23.5,31.0,47.0,54.5,48.0,77.0,48.0,33.0,71.0,76.0,71.0,54.0,24.0
77.0,24.0,29.0,23.5,30.0,48.0,54.0,48.0,76.5,48.5,32.0,71.0,75.0,71.0,53.5,25.0
76.0,24.0,28.0,24.0,30.0,48.0,53.0,48.0,76.0,49.0,31.5,71.0,74.0,71.0,53.0,25.0
76.0,25.0,28.0,24.0,29.0,49.0,52.0,49.0,75.0,49.0,31.0,71.0,73.5,71.0,52.0,25.0
75.0,25.0,27.0,25.0,28.0,49.0,52.0,49.0,75.0,50.0,30.0,71.0,73.0,72.0,51.0,25.5
74.0,26.0,26.0,25.0,28.0,49.0,51.0,49.5,74.0,49.5,29.5,71.0,73.0,72.0,51.0,27.0
73.5,26.5,26.0,26.0,27.0,49.0,50.5,50.0,73.0,50.0,28.5,72.0,72.0,72.0,50.0,28.0
73.0,27.0,25.0,27.0,26.0,50.0,50.0,50.0,73.0,51.0,28.0,72.0,71.0,73.0,50.0,28.0
72.0,27.0,24.0,27.0,25.5,50.5,49.5,51.0,72.0,50.5,27.5,72.5,71.0,73.0,49.5,28.0
71.0,28.0,24.0,27.0,25.5,50.5,49.0,51.0,71.5,51.0,27.0,73.0,70.0,73.0,48.5,28.0
71.0,28.0,23.0,27.0,25.0,51.0,49.0,51.0,71.0,51.5,26.0,73.0,70.0,74.0,48.0,30.0
71.0,29.0,23.0,28.0,24.0,51.0,48.0,52.0,71.0,52.0,26.0,74.0,69.5,74.5,48.0,29.5
70.0,29.0,22.0,29.0,23.0,51.5,47.5,52.5,69.5,52.5,25.5,74.5,68.5,74.0,47.0,29.0
69.5,29.0,22.0,29.0,23.0,52.0,47.5,52.5,69.5,52.5,25.0,74.0,68.0,75.0,46.0,29.0
69.0,30.0,21.0,29.0,23.0,52.0,47.0,53.0,69.5,52.5,24.0,75.0,67.0,75.0,46.0,30.0
69.0,30.5,21.0,30.0,22.0,53.0,46.0,53.5,69.0,53.5,23.0,75.0,67.0,76.0,46.0,31.0
68.0,31.0,20.0,30.0,22.0,53.0,46.0,54.0,68.0,54.0,23.0,76.0,67.5,76.5,45.0,31.0
68.0,31.0,20.0,31.0,21.5,54.5,45.5,54.5,67.5,54.5,23.0,76.0,67.0,77.0,45.0,32.0
68.0,33.0,20.0,31.0,21.0,55.0,45.0,55.0,67.5,54.5,22.0,77.0,66.0,77.0,44.5,32.0
68.0,33.0,19.5,32.5,21.0,55.0,45.0,55.0,67.0,56.0,22.0,77.0,65.0,78.0,44.0,33.0
67.0,33.0,19.5,32.5,20.0,55.0,44.0,56.0,67.0,56.0,21.0,78.0,65.5,78.5,44.0,33.0
66.0,34.0,19.0,33.0,19.5,56.5,44.0,57.0,66.0,57.0,21.0,78.0,65.0,79.0,43.0,34.0
66.0,35.0,18.0,34.0,19.5,56.5,44.0,57.0,66.0,57.0,21.0,79.0,65.0,80.0,43.0,34.5
66.0,35.0,18.0,35.0,19.5,57.5,44.0,58.0,66.0,58.0,20.0,80.0,64.5,80.5,43.0,35.0
65.5,36.0,18.0,35.0,19.0,58.0,43.0,58.0,65.5,58.5,20.0,81.0,64.0,81.0,42.0,36.0
65.0,36.0,18.0,36.0,19.0,59.0,43.0,59.0,65.5,59.0,20.0,81.0,64.0,81.0,42.0,36.5
65.0,37.0,18.0,37.0,19.0,59.0,43.0,60.0,65.5,59.5,20.0,82.0,64.0,82.0,42.0,37.0
65.0,37.0,18.0,38.0,18.5,60.0,43.0,60.0,65.0,60.5,19.5,82.5,64.0,83.0,42.0,38.0
65.0,38.0,18.0,38.0,18.0,60.5,43.0,61.0,65.0,61.0,19.0,83.0,64.0,83.0,42.0,39.0
65.0,39.0,17.5,39.0,18.0,61.0,42.0,61.0,65.5,61.5,19.0,84.0,64.0,84.0,42.0,39.0
65.0,39.5,17.0,39.0,18.0,62.0,42.5,62.0,65.0,62.0,19.0,84.0,64.0,84.0,42.0,40.0
65.0,40.0,18.0,40.0,18.0,62.0,42.0,63.0,64.5,62.5,19.0,85.0,63.5,85.0,42.0,40.5
64.5,40.5,17.0,41.0,18.0,63.0,42.0,63.0,65.0,63.0,19.0,85.0,63.5,85.5,42.0,41.0
64.5,41.0,17.0,41.0,18.0,64.0,42.0,63.5,65.0,64.0,19.0,86.0,63.0,86.0,43.0,42.0
65.0,42.0,18.0,42.0,18.0,64.0,42.0,64.0,64.5,64.5,19.0,87.0,63.0,87.0,43.0,82.5
64.5,42.5,17.0,43.0,18.0,65.0,42.0,65.0,64.5,64.5,19.0,88.0,63.0,87.0,43.0,43.0
65.0,43.0,18.0,44.0,18.0,65.5,42.0,65.5,65.0,65.0,19.0,88.0,63.0,88.0,43.0,44.0
64.5,43.5,18.0,44.0,18.0,66.0,42.0,66.0,64.5,66.0,18.5,88.5,63.0,88.0,43.0,83.5
64.5,44.0,18.0,44.5,18.0,67.0,42.0,67.0,65.0,67.0,18.5,89.0,63.0,89.0,43.0,45.0
65.0,45.0,18.0,45.0,18.0,67.5,42.5,67.5,65.0,67.0,18.5,90.0,63.0,89.0,43.0,45.5
65.0,45.5,18.5,46.0,18.5,68.0,42.5,67.5,65.0,67.0,18.5,90.5,63.0,89.5,43.0,84.5
65.0,46.0,19.0,46.0,19.0,68.0,42.5,68.0,65.0,67.5,19.0,91.0,63.5,90.5,43.0,47.0
65.0,47.0,19.0,47.5,18.5,69.0,42.5,69.0,64.5,69.0,19.0,91.5,63.5,91.5,42.0,48.0
65.0,47.5,19.0,48.0,19.0,69.5,42.5,69.5,65.0,69.0,19.0,92.0,64.0,92.0,43.0,48.0
65.0,48.0,19.0,48.0,19.0,70.0,43.0,70.0,65.0,70.0,19.0,93.0,64.0,92.0,43.0,123.0
65.0,48.0,19.0,48.5,19.0,71.0,43.0,70.0,65.0,70.0,19.0,93.5,64.0,93.0,43.0,123.0
66.0,49.0,19.0,50.0,19.5,71.0,43.0,71.0,65.0,71.0,19.5,94.0,64.5,93.5,43.5,123.0
66.0,50.0,20.0,50.0,20.0,71.5,43.5,71.5,66.0,71.0,20.0,94.0,64.5,93.5,44.0,123.0
66.0,50.0,21.0,50.0,20.0,72.0,44.0,71.5,66.0,71.5,20.0,95.0,64.5,94.0,44.0,50.0
66.0,50.0,21.0,51.0,20.5,72.5,44.0,72.0,66.0,72.0,20.5,95.5,64.5,94.5,44.0,51.0
66.5,50.5,21.0,52.0,21.0,73.0,44.5,72.5,66.5,72.5,20.5,95.5,65.5,95.5,44.5,87.0
67.0,51.5,21.5,52.0,21.0,73.5,44.5,73.5,67.0,73.0,21.0,96.0,65.5,95.5,58.0,123.0
67.0,52.0,22.0,52.0,21.0,74.0,44.5,73.5,66.5,73.5,21.0,97.0,66.0,96.0,59.0,123.0
67.0,52.0,22.0,53.0,22.0,74.0,45.0,74.0,67.0,74.0,22.0,97.0,66.5,96.5,59.0,123.0
68.0,53.0,23.0,54.0,22.0,75.0,45.5,74.5,68.0,74.0,22.0,97.5,66.5,97.0,58.5,123.0
68.0,53.0,23.0,54.0,22.5,75.5,46.0,75.0,68.0,75.0,22.0,98.0,66.5,97.5,59.0,123.0
68.5,53.5,23.5,54.0,22.5,75.5,46.5,75.5,68.5,75.5,22.5,98.5,67.0,98.0,58.5,123.0
69.0,54.0,24.0,55.0,23.0,76.0,46.5,75.5,68.5,75.5,23.0,99.0,67.5,98.0,52.5,123.0
69.0,54.0,24.0,55.0,23.5,76.5,47.0,76.0,68.5,75.5,23.5,99.5,68.0,98.0,52.5,123.0
69.0,55.0,25.0,56.0,24.5,76.5,47.0,76.0,69.5,76.0,24.0,99.5,68.0,99.0,58.0,123.0
69.0,55.0,25.0,56.0,24.5,77.5,48.0,76.0,70.0,76.0,24.0,100.0,68.5,99.5,47.5,89.0
70.0,55.0,25.0,56.0,24.5,77.5,48.0,77.0,70.0,77.0,25.0,100.0,68.5,99.5,48.0,123.0
70.5,55.5,26.0,56.0,25.5,77.5,48.5,77.5,70.5,77.5,25.5,100.5,69.5,99.5,48.5,89.5
70.5,55.5,26.5,56.5,26.0,78.0,48.5,77.5,70.5,77.5,26.0,101.0,70.0,100.0,49.0,123.0
71.0,56.0,27.0,57.0,26.5,78.5,49.5,77.5,71.0,78.0,26.0,101.0,70.5,100.5,49.5,123.0
71.5,56.0,27.0,57.0,26.5,78.5,50.0,78.0,71.5,78.0,26.5,101.5,71.0,101.0,50.0,123.0
72.0,56.0,34.0,91.0,27.0,79.0,50.0,78.0,72.0,78.0,27.0,102.0,71.0,101.0,54.5,123.0
72.5,56.5,29.0,58.0,28.0,79.0,50.5,78.5,72.5,78.5,27.5,101.5,71.5,101.5,51.0,123.0
72.5,56.5,29.0,58.0,28.5,79.5,51.0,79.0,73.0,78.5,28.0,102.0,72.0,101.0,58.0,123.0
73.0,57.0,29.0,58.0,28.5,79.5,51.5,79.0,73.5,79.0,28.5,102.5,72.5,101.5,59.5,123.0
73.5,57.5,30.0,58.0,29.5,79.5,52.0,79.0,74.0,79.0,29.0,103.0,73.0,102.0,59.5,123.0
74.5,57.5,30.0,58.0,30.0,80.0,52.5,79.5,74.5,79.5,29.5,103.0,74.0,102.0,58.5,123.0
75.0,58.0,31.0,59.0,30.5,79.5,52.5,79.5,74.5,79.5,30.0,103.0,74.5,102.5,58.5,123.0
75.0,58.0,35.5,92.0,31.0,80.0,53.5,79.5,75.0,80.0,30.5,103.5,74.5,102.5,58.5,123.0
76.0,58.0,32.0,59.0,31.0,80.0,54.0,79.5,76.0,80.0,31.0,103.0,75.0,103.0,59.0,123.0
76.0,59.0,33.0,59.0,32.0,80.5,54.5,79.5,76.0,80.0,31.5,103.5,75.5,103.0,55.0,123.0
77.0,59.0,33.0,59.0,32.5,80.5,55.0,80.0,76.5,80.0,32.5,103.5,76.5,103.5,57.5,123.0
77.0,59.0,37.0,92.0,33.0,81.0,55.5,80.0,77.0,80.5,32.5,103.5,76.5,103.5,57.5,123.0
77.5,59.0,34.0,60.0,33.5,80.5,56.0,80.0,77.5,80.0,33.5,103.5,76.5,103.5,59.0,123.0
78.0,59.0,35.0,60.0,34.0,81.0,56.5,80.0,78.0,80.0,34.0,104.0,77.5,103.5,58.5,123.0
79.0,59.0,35.0,60.0,34.5,81.0,57.0,80.5,78.5,80.5,34.5,103.5,78.5,103.5,59.0,123.0
79.0,59.0,36.0,60.0,35.0,81.0,57.0,80.0,79.0,80.5,35.0,104.0,78.5,103.5,59.5,123.0
79.5,59.0,36.5,59.5,35.5,81.0,58.0,80.5,80.0,81.0,35.5,103.5,79.0,103.5,60.0,123.0
80.0,59.0,37.0,60.0,36.0,81.0,58.5,80.5,80.0,81.0,36.5,103.5,80.0,104.0,59.0,123.0
81.0,59.0,37.0,60.0,37.0,81.0,59.0,81.0,81.0,81.0,36.5,103.5,80.5,103.5,59.0,123.0
81.0,59.0,38.0,60.0,37.0,81.0,59.0,80.0,81.0,81.0,37.0,104.0,80.5,103.5,60.0,123.0
82.0,59.0,39.0,60.0,37.5,81.0,60.0,80.5,82.0,81.0,38.0,104.0,81.5,103.5,60.0,123.0
82.5,59.0,39.0,60.0,38.0,81.0,60.5,80.5,82.5,80.5,38.5,103.5,82.0,104.0,60.0,123.0
83.0,59.0,39.0,60.0,39.0,81.0,61.0,80.5,82.5,80.5,38.5,103.5,82.5,103.5,60.0,123.0
83.0,59.0,40.0,92.0,39.0,80.5,61.5,80.0,83.5,80.5,39.0,104.0,82.5,103.5,60.5,123.0
84.0,58.0,40.0,59.0,40.0,80.5,62.5,80.0,84.5,80.0,40.5,103.5,83.5,103.5,61.5,91.0
85.0,58.0,40.5,59.0,40.5,80.5,62.5,79.5,85.0,80.0,40.5,103.5,85.0,103.0,62.0,59.0
85.0,58.0,41.0,59.0,41.0,80.5,63.0,80.0,85.0,80.0,41.0,103.5,85.0,103.0,61.0,123.0
85.0,58.0,41.0,59.0,41.5,80.0,63.5,79.5,85.0,80.0,42.0,103.0,85.0,103.0,61.0,123.0
85.0,58.0,42.0,58.5,42.0,80.0,64.0,80.0,86.0,80.0,42.0,103.0,86.0,103.0,61.0,123.0
86.0,58.0,42.0,58.0,42.5,79.5,64.5,79.5,86.5,79.5,42.0,103.0,86.0,103.0,62.5,90.5
86.5,57.5,42.0,58.0,42.5,79.5,64.5,79.5,86.5,79.5,43.0,103.0,86.5,103.0,62.5,90.5
87.0,58.0,42.5,58.0,43.0,79.5,65.0,79.0,87.0,79.0,43.5,102.5,87.0,103.0,64.0,58.0
88.0,57.5,44.0,58.0,44.0,79.0,66.0,79.0,88.0,79.5,44.0,102.0,88.0,103.0,63.0,90.5
89.0,58.0,44.5,58.0,44.5,79.5,66.5,79.5,88.5,79.5,45.0,102.0,88.5,102.0,64.0,123.0
89.0,58.0,45.0,58.0,44.5,79.5,67.0,79.0,88.5,79.5,45.0,102.0,89.0,102.0,65.0,123.0
89.0,57.0,45.5,58.0,45.5,78.5,67.5,78.5,90.0,79.0,46.0,101.5,89.5,101.5,61.0,123.0
90.0,57.0,46.0,57.5,46.0,78.0,68.0,78.0,90.0,79.0,46.5,101.5,90.0,101.5,64.5,123.0
90.0,57.0,46.5,57.0,46.5,78.0,68.0,78.0,90.5,78.5,47.0,101.0,90.5,101.5,66.5,123.0
90.5,56.5,47.0,56.5,47.0,78.0,68.5,77.5,91.0,78.0,47.0,101.0,91.0,101.0,65.0,123.0
91.0,56.0,47.0,56.0,47.0,77.5,69.0,77.5,91.0,78.0,48.0,100.5,91.0,101.0,65.0,123.0
91.0,56.0,48.0,56.0,48.0,77.5,69.0,77.0,92.0,77.5,48.5,100.0,92.0,100.0,65.0,123.0
92.0,55.0,48.0,56.0,48.0,77.0,70.0,77.5,92.5,77.5,48.5,99.5,92.5,100.0,67.0,123.0
92.5,55.5,48.0,56.0,48.0,77.0,70.5,77.0,92.5,77.5,49.0,99.5,92.5,99.5,70.0,56.0
93.0,55.0,49.0,55.0,48.5,76.5,70.5,76.0,93.0,77.0,50.0,99.0,93.0,99.5,70.0,55.0
93.5,54.5,49.0,55.0,49.0,76.0,71.0,76.0,94.0,76.0,50.5,99.0,94.0,99.5,70.0,55.0
94.0,54.0,50.0,54.0,50.0,75.5,72.0,75.5,94.5,75.5,50.5,98.0,94.0,99.0,64.0,123.0
94.5,53.5,50.0,54.0,50.5,75.5,72.5,75.5,94.5,75.5,51.0,98.0,95.0,98.0,64.0,123.0
94.5,53.5,50.0,54.0,50.5,75.5,72.0,75.0,95.0,75.5,51.0,97.5,95.0,98.0,63.0,123.0
95.0,53.5,50.5,53.5,51.0,75.0,72.5,75.0,95.0,75.0,52.0,97.5,95.5,97.5,68.0,123.0
96.0,52.5,51.0,53.0,51.0,74.0,73.0,74.0,96.0,74.0,52.5,97.0,96.0,97.5,65.0,123.0
96.0,52.0,52.0,52.0,52.0,73.5,74.0,73.5,96.5,74.0,52.5,96.5,96.0,97.0,68.0,123.0
96.5,51.5,52.0,52.0,52.5,73.5,74.0,73.5,97.0,73.0,53.0,96.0,96.5,96.5,67.5,123.0
97.5,51.5,52.0,52.0,52.5,73.0,74.5,72.5,97.0,73.0,53.0,95.5,97.0,96.0,71.0,123.0
98.0,51.0,52.0,51.0,52.5,72.5,74.5,72.5,97.5,73.0,54.0,95.0,97.0,95.0,72.5,87.5
98.0,50.0,53.0,50.0,53.0,72.0,75.0,72.0,98.0,72.0,54.0,94.5,98.0,95.0,72.5,87.0
98.0,50.0,53.0,50.0,53.5,71.5,75.5,71.5,98.0,72.0,54.5,94.0,98.0,94.0,72.5,86.5
99.0,49.0,53.0,50.0,54.0,71.0,75.5,71.5,99.0,72.0,54.5,93.5,98.0,94.0,72.5,86.5
99.0,49.0,53.5,49.0,54.0,71.0,76.0,71.0,99.0,71.0,55.0,93.0,99.0,93.0,75.0,50.0
