u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5,u6,v6
7.5,94.5,94.0,94.0,7.0,77.0,53.0,76.0,96.0,76.0,9.0,60.0,93.5,59.5
7.5,94.5,94.0,93.5,7.0,77.0,53.0,76.0,96.0,76.0,9.5,60.0,94.0,59.0
8.0,95.0,95.0,93.0,7.5,77.0,53.0,75.5,96.0,76.0,10.0,60.0,94.0,59.5
8.5,94.5,95.0,93.0,8.0,77.0,54.0,75.0,96.0,76.0,10.0,59.5,94.0,59.0
9.0,94.0,95.0,93.0,8.0,77.0,54.0,75.5,96.0,76.0,11.0,59.5,94.5,59.0
10.0,94.0,96.0,93.0,9.0,76.0,55.0,75.0,96.5,75.5,11.5,59.0,95.0,58.0
10.5,94.0,96.0,93.0,10.0,76.0,55.0,75.0,97.5,75.0,12.0,59.0,96.0,58.0
12.0,94.0,97.0,93.0,10.5,76.0,55.0,75.0,98.0,75.5,13.0,59.0,96.5,58.0
12.0,94.0,98.0,92.0,11.5,76.0,57.0,74.0,98.5,75.0,13.0,58.0,96.5,58.0
13.0,93.0,98.0,93.0,12.0,76.0,57.0,74.0,99.0,75.5,14.5,58.0,98.0,58.0
13.0,93.0,99.0,92.0,13.0,76.0,57.0,74.0,100.0,75.0,15.0,58.0,98.0,58.0
14.0,93.0,99.5,92.5,14.0,75.0,58.0,75.0,101.0,75.0,16.0,58.0,99.0,57.5
16.0,93.0,101.0,93.0,15.0,75.0,59.0,74.0,102.0,75.0,17.0,58.0,100.5,57.5
17.0,93.0,102.0,92.0,16.0,75.0,60.0,74.0,103.0,75.0,18.0,58.0,101.5,57.5
18.0,93.0,103.0,92.5,17.0,75.0,60.5,74.0,104.5,74.5,19.0,58.0,102.0,57.5
18.5,92.5,105.0,92.0,18.5,75.0,62.0,74.0,105.0,74.5,20.0,57.0,103.0,57.0
20.5,92.0,106.0,92.0,20.0,74.5,63.0,74.0,106.0,74.5,22.0,57.0,104.5,57.0
21.0,92.0,106.0,93.0,20.5,74.5,63.5,73.5,107.0,74.0,22.0,57.0,105.0,57.0
22.5,92.5,108.0,92.0,21.0,74.0,64.5,73.5,108.0,74.0,23.0,57.0,104.5,57.0
23.5,92.5,109.0,92.0,23.0,74.0,65.0,73.0,109.0,74.0,24.5,57.0,106.0,57.0
24.0,92.0,110.0,92.0,23.0,74.0,66.0,74.0,110.0,75.0,25.0,57.0,109.0,57.0
25.5,92.0,110.5,92.5,24.0,74.0,67.0,74.0,111.0,74.0,27.0,57.0,110.0,57.0
27.0,92.0,112.0,92.0,26.0,74.0,68.5,73.5,113.0,74.0,28.0,57.0,111.0,57.0
28.0,92.0,114.0,92.5,28.0,74.0,70.5,73.5,114.5,75.0,29.0,57.0,113.0,57.0
30.0,91.5,115.0,93.0,28.5,74.0,70.5,73.5,116.0,75.0,30.5,57.5,114.0,57.5
31.0,92.0,117.0,93.0,30.5,74.0,73.0,74.0,118.0,75.0,33.0,57.0,115.5,57.5
32.0,92.0,118.0,92.5,31.0,74.0,73.5,73.5,118.0,75.0,33.0,57.0,117.0,58.0
33.0,92.0,119.0,93.0,32.5,74.5,74.0,74.0,119.0,75.0,34.0,57.0,118.0,57.0
34.0,92.0,120.0,93.0,33.0,74.0,75.0,74.0,120.5,75.0,35.0,57.0,118.5,57.0
35.0,92.0,122.0,93.0,34.5,74.0,75.5,73.5,122.0,75.0,35.0,57.0,120.0,57.5
36.0,91.0,124.0,93.0,35.5,74.0,78.0,73.5,124.0,75.0,37.0,57.0,122.0,58.0
38.0,91.0,125.0,93.0,36.5,74.0,79.0,74.0,125.0,75.0,39.0,57.0,123.0,58.0
38.5,91.5,126.0,93.0,38.0,73.5,79.0,74.0,126.0,75.0,39.0,56.5,123.5,57.5
39.5,91.5,126.5,92.5,38.0,74.0,80.0,74.0,126.0,75.0,40.0,57.5,125.5,57.5
40.0,91.5,126.5,93.5,38.0,74.0,81.0,73.5,126.5,75.0,40.0,57.0,126.0,57.5
41.5,91.5,126.4510724479916,94.69271370181065,40.0,74.0,82.0,74.0,126.5,75.0,42.0,57.0,126.5,57.5
43.0,92.0,126.42709866238387,95.7924499234333,41.5,74.0,83.0,74.0,126.41412236830826,75.00930494119432,43.0,57.0,127.0174802893728,57.53951756543021
43.5,91.5,126.42807864317678,96.79920866486798,42.0,74.0,84.0,74.0,126.3514883879438,75.0295112982354,43.5,57.5,127.49450842414171,57.621952282284056
